	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
202	0.0	0.0906817	0.6298595	0.17384760000000002	0.096473	0.6643619000000001	0.45847089999999996	0.20038470000000003	0.6718772	0.7167885	0.6663571999999999	2
203	5.0	0.054566199999999995	0.49761450000000007	0.2460078	0.1312964	0.6785123000000001	0.49959129999999996	0.1934509	0.6116835999999999	0.5638192	0.6128048	2
204	10.0	0.0982169	0.44761759999999995	0.1934835	0.2201768	0.7143301999999999	0.3767565	0.21546220000000002	0.7319601	0.5807025	0.6096585999999999	2
205	15.0	0.1059027	0.48784659999999996	0.1916226	0.2261692	0.6199495	0.4223495	0.161795	0.676511	0.5176181	0.6054651999999999	2
206	20.0	0.0816242	0.36557540000000005	0.1483899	0.2511085	0.6172414	0.4220678	0.17858279999999999	0.6038163000000001	0.47181759999999995	0.5028481	2
207	25.0	0.0923864	0.42920929999999996	0.14106670000000002	0.3312178	0.573956	0.41289799999999993	0.1987389	0.6643836999999999	0.3505767	0.5162656	2
208	30.0	0.05237719999999999	0.4064208	0.1825141	0.2846034	0.644199	0.4385326	0.1766315	0.6125665	0.2836493	0.5253484	2
209	35.0	0.058616800000000004	0.3671629	0.08285089999999999	0.31991859999999994	0.658355	0.46886459999999996	0.1914243	0.6603176	0.348084	0.4808348	2
210	40.0	0.0614942	0.315386	0.1072116	0.35130209999999995	0.6660339	0.4066935	0.1520001	0.5843775	0.3275841	0.49357629999999997	2
211	45.0	0.0522054	0.3199485	0.1116867	0.3879896	0.5644774	0.42605859999999995	0.1884095	0.6188281999999999	0.36305240000000005	0.4361531	2
212	50.0	0.0763232	0.3040025	0.09782139999999999	0.38918959999999997	0.7442715	0.45296210000000003	0.2046164	0.5623924	0.28912329999999997	0.4559366	2
213	55.0	0.0913438	0.2979054	0.0839818	0.46248069999999997	0.6781654	0.4392804	0.2259553	0.6462201	0.3409596	0.5232045	2
214	60.0	0.0683704	0.2670807	0.0935165	0.4036858	0.6094227	0.4500594	0.2819454	0.6088026	0.3110257	0.3856308	2
215	65.0	0.059265099999999994	0.22539250000000002	0.0934043	0.42038640000000005	0.5275316	0.45426809999999995	0.1787634	0.6653306	0.326011	0.49939870000000003	2
216	70.0	0.06786080000000001	0.329379	0.0700495	0.4423962	0.5998163000000001	0.5090428	0.191852	0.6593467	0.24881979999999998	0.4293379	2
217	75.0	0.0730723	0.2459413	0.055445900000000006	0.3721248	0.5484397	0.4393866	0.1757059	0.6004484999999999	0.2001299	0.41112070000000006	2
218	80.0	0.10143660000000002	0.20152029999999999	0.0662568	0.4295214	0.6022948	0.39702909999999997	0.1442876	0.5726021	0.2011017	0.46252959999999993	2
219	85.0	0.08326360000000001	0.2277033	0.09385419999999998	0.45675479999999996	0.6342406999999999	0.4407334	0.2079525	0.6553598	0.19886310000000001	0.4053486	2
220	90.0	0.1654028	0.2571826	0.07510130000000001	0.41558420000000007	0.6268994000000001	0.42852520000000005	0.19397070000000002	0.6256086	0.19573929999999998	0.32393320000000003	2
221	95.0	0.14490229999999998	0.26526	0.0906048	0.46778459999999994	0.7200653	0.2616393	0.27695990000000004	0.5348099000000001	0.1851442	0.4046235	2
222	100.0	0.10699829999999999	0.344532	0.07588160000000001	0.474671	0.6481656	0.30955859999999996	0.2714679	0.5716685	0.1511471	0.417479	2
223	105.0	0.16447699999999998	0.2573703	0.0783049	0.5019719	0.6944180999999999	0.308059	0.25730949999999997	0.6390708	0.1568312	0.3915728	2
224	110.0	0.10393239999999998	0.168488	0.11421680000000001	0.4820178	0.5688118000000001	0.2981876	0.295835	0.6479688	0.2075721	0.3995692	2
225	115.0	0.10196469999999999	0.20938360000000003	0.1108423	0.4949955	0.6932084	0.26343	0.1924729	0.4851173	0.1633715	0.43308290000000005	2
226	120.0	0.14126	0.2332371	0.1393532	0.5263815	0.6080899000000001	0.27989109999999995	0.2479044	0.6108658	0.21959520000000002	0.35947840000000003	2
227	125.0	0.1948757	0.2061221	0.0925243	0.6776761	0.6447768	0.2550522	0.24480639999999998	0.6222681	0.24448820000000002	0.38567579999999996	2
228	130.0	0.1394311	0.2550849	0.1278711	0.5396409000000001	0.6451876999999999	0.21153490000000003	0.2843357	0.6158646	0.21348560000000003	0.3500377	2
229	135.0	0.1199356	0.24660879999999996	0.1114422	0.6508334	0.6097666	0.36218140000000004	0.2578753	0.5979371	0.244052	0.392448	2
230	140.0	0.19576670000000002	0.1985335	0.1315171	0.516356	0.6476102	0.2521926	0.2799708	0.6137391999999999	0.144067	0.3615761	2
231	145.0	0.14633379999999999	0.24324720000000002	0.19002360000000001	0.6209699000000001	0.6955281999999999	0.22886399999999998	0.29507990000000006	0.668848	0.1606779	0.4736375	2
232	150.0	0.1934402	0.20629899999999998	0.1648865	0.6442833	0.5649284000000001	0.24497220000000003	0.3741775	0.5495043000000001	0.22871660000000002	0.4157664000000001	2
233	155.0	0.2610286	0.1974616	0.1376073	0.6044352	0.5523765	0.27739240000000004	0.30289340000000003	0.8285988000000001	0.21657960000000004	0.395439	2
234	160.0	0.2156408	0.24826610000000002	0.1832591	0.591003	0.583205	0.3025968	0.22657399999999997	0.6253489000000001	0.2114175	0.3526462	2
235	165.0	0.20801399999999998	0.2313813	0.1181782	0.5350265000000001	0.6092390000000001	0.21526910000000002	0.32726609999999995	0.7069941999999999	0.2070424	0.42589620000000006	2
236	170.0	0.26437309999999997	0.17712650000000002	0.2033959	0.6235765	0.6581857	0.24593360000000003	0.308163	0.6017686	0.219915	0.43961859999999997	2
